date,portfolio_value,product_mtm,hedge_mtm,cash,cashflows,transaction_costs,product_pnl,hedge_pnl,total_pnl,spot,volatility,rate,basis_yield,implied_q,pricing_q,active_contract,futures_price,futures_ttm,futures_multiplier,futures_contracts,alive,knocked_in,knocked_out,matured
2024-03-06,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6902.781533517816,0.25,0.02,-0.0599556383180467,0.0799556383180467,0.08,IM2403,6892.576749799709,0.024657534246575342,200.0,0.0,False,False,True,False
2024-03-07,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6908.388179178899,0.25,0.02,-0.05996056523357236,0.07996056523357237,0.08,IM2403,6899.309146629277,0.021917808219178082,200.0,0.0,False,False,True,False
2024-03-08,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6913.78466331413,0.25,0.02,-0.05996549268900504,0.07996549268900505,0.08,IM2403,6905.833650914762,0.019178082191780823,200.0,0.0,False,False,True,False
2024-03-11,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6918.964483580442,0.25,0.02,-0.05980808157892913,0.07980808157892913,0.08,IM2404,6874.749169337286,0.10684931506849316,200.0,0.0,False,False,True,False
2024-03-12,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6923.92139869786,0.25,0.02,-0.05981299232817304,0.07981299232817304,0.08,IM2404,6880.80540586212,0.10410958904109589,200.0,0.0,False,False,True,False
2024-03-13,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6928.649435969744,0.25,0.02,-0.05981790361533012,0.07981790361533012,0.08,IM2404,6886.635957850911,0.10136986301369863,200.0,0.0,False,False,True,False
2024-03-14,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6933.142898479442,0.25,0.02,-0.0598228154404672,0.0798228154404672,0.08,IM2404,6892.235050234586,0.09863013698630137,200.0,0.0,False,False,True,False
2024-03-15,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6937.39637195461,0.25,0.02,-0.05982772780365136,0.07982772780365135,0.08,IM2404,6897.597185205961,0.0958904109589041,200.0,0.0,False,False,True,False
2024-03-18,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6941.404731291004,0.25,0.02,-0.05984246812214217,0.07984246812214217,0.08,IM2404,6904.9869084872635,0.08767123287671233,200.0,0.0,False,False,True,False
2024-03-19,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6945.163146727822,0.25,0.02,-0.05984738263817195,0.07984738263817195,0.08,IM2404,6909.86137980692,0.08493150684931507,200.0,0.0,False,False,True,False
2024-03-20,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6948.6670896671985,0.25,0.02,-0.059852297692581984,0.07985229769258198,0.08,IM2404,6914.484046553439,0.0821917808219178,200.0,0.0,False,False,True,False
2024-03-21,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6951.912338130804,0.25,0.02,-0.059857213285434925,0.07985721328543492,0.08,IM2404,6918.850582274943,0.07945205479452055,200.0,0.0,False,False,True,False
2024-03-22,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6954.894981847002,0.25,0.02,-0.05986212941679862,0.07986212941679863,0.08,IM2404,6922.956967990728,0.07671232876712329,200.0,0.0,False,False,True,False
2024-03-25,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6957.611426962428,0.25,0.02,-0.05987688104261703,0.07987688104261703,0.08,IM2404,6929.077175472497,0.0684931506849315,200.0,0.0,False,False,True,False
2024-03-26,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6960.058400372293,0.25,0.02,-0.05988179932868495,0.07988179932868494,0.08,IM2404,6932.653634096325,0.06575342465753424,200.0,0.0,False,False,True,False
2024-03-27,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6962.232953664225,0.25,0.02,-0.05988671815359798,0.07988671815359798,0.08,IM2404,6935.9596892802165,0.06301369863013699,200.0,0.0,False,False,True,False
2024-03-28,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6964.132466670881,0.25,0.02,-0.059891637517419355,0.07989163751741936,0.08,IM2404,6938.992596695601,0.06027397260273973,200.0,0.0,False,False,True,False
2024-03-29,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6965.754650627034,0.25,0.02,-0.05989655742021463,0.07989655742021463,0.08,IM2404,6941.74994051324,0.057534246575342465,200.0,0.0,False,False,True,False
2024-04-01,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6967.097550927363,0.25,0.02,-0.059911320363121225,0.07991132036312122,0.08,IM2404,6946.513046158198,0.049315068493150684,200.0,0.0,False,False,True,False
2024-04-02,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6968.159549481605,0.25,0.02,-0.059916242422483286,0.07991624242248328,0.08,IM2404,6948.7140674934135,0.04657534246575343,200.0,0.0,False,False,True,False
2024-04-03,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6968.939366664216,0.25,0.02,-0.0599211650211548,0.0799211650211548,0.08,IM2404,6950.634184601211,0.043835616438356165,200.0,0.0,False,False,True,False
2024-04-08,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6969.43606285623,0.25,0.02,-0.05994578610645047,0.07994578610645046,0.08,IM2404,6956.84518187384,0.030136986301369864,200.0,0.0,False,False,True,False
2024-04-09,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6969.64903957742,0.25,0.02,-0.05995071194236021,0.07995071194236021,0.08,IM2404,6958.201493771638,0.0273972602739726,200.0,0.0,False,False,True,False
2024-04-10,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6969.578040207427,0.25,0.02,-0.059955638318048086,0.07995563831804808,0.08,IM2404,6959.274507325584,0.024657534246575342,200.0,0.0,False,False,True,False
