date,price,delta,gamma,product_delta,product_gamma,product_position_delta,product_position_gamma,pre_hedge_contracts,post_hedge_contracts,futures_multiplier,pre_hedge_futures_delta,post_hedge_futures_delta,pre_hedge_delta,post_hedge_delta,pre_hedge_gamma,post_hedge_gamma,pre_hedge_delta_cash_1pct,post_hedge_delta_cash_1pct,pre_hedge_gamma_cash_1pct,post_hedge_gamma_cash_1pct,delta_cash_1pct,gamma_cash_1pct,vega,theta,rho,dividend_sensitivity,basis_sensitivity
2024-01-04,-410242.1437002197,2416.118940367921,-0.4177956485078912,2416.118940367921,-0.4177956485078912,-2416.118940367921,0.4177956485078912,12.0,12.0,200.0,2400.0,2400.0,-16.118940367920914,-16.118940367920914,0.4177956485078912,0.4177956485078912,-932.1609005073253,-932.1609005073253,139724.54372560608,139724.54372560608,-932.1609005073253,139724.54372560608,,,,,
2024-01-05,-666536.0053117048,7317.883150830774,17207.916242214873,7317.883150830774,17207.916242214873,-7317.883150830774,-17207.916242214873,12.0,37.0,200.0,2400.0,7400.0,-4917.883150830774,82.11684916922604,-17207.916242214873,-17207.916242214873,-279129.6544843367,4660.795515663357,-5543497144.58559,-5543497144.58559,4660.795515663357,-5543497144.58559,,,,,
2024-01-08,-978839.1908615618,2447.504907335364,38.09938731153289,2447.504907335364,38.09938731153289,-2447.504907335364,-38.09938731153289,37.0,12.0,200.0,7400.0,2400.0,4952.495092664636,-47.504907335363896,-38.09938731153289,-38.09938731153289,274545.27983318357,-2633.470166816399,-11708407.973754218,-11708407.973754218,-2633.470166816399,-11708407.973754218,,,,,
2024-01-09,-951703.783112483,2456.219813061635,-0.44229882664345865,2456.219813061635,-0.44229882664345865,-2456.219813061635,0.44229882664345865,12.0,12.0,200.0,2400.0,2400.0,-56.219813061634795,-56.219813061634795,0.44229882664345865,0.44229882664345865,-3122.0571275442876,-3122.0571275442876,136401.3548009098,136401.3548009098,-3122.0571275442876,136401.3548009098,,,,,
2024-01-10,-1050591.1628341505,2451.436785973039,-0.44473985360743906,2451.436785973039,-0.44473985360743906,-2451.436785973039,0.44473985360743906,12.0,12.0,200.0,2400.0,2400.0,-51.43678597303915,-51.43678597303915,0.44473985360743906,0.44473985360743906,-2835.2311342162393,-2835.2311342162393,135124.88570995626,135124.88570995626,-2835.2311342162393,135124.88570995626,,,,,
2024-01-11,-805872.76554541,2458.081745807345,-0.43807368007141884,2458.081745807345,-0.43807368007141884,-2458.081745807345,0.43807368007141884,12.0,12.0,200.0,2400.0,2400.0,-58.081745807345214,-58.081745807345214,0.43807368007141884,0.43807368007141884,-3259.0335512578185,-3259.0335512578185,137925.79644359648,137925.79644359648,-3259.0335512578185,137925.79644359648,,,,,
2024-01-12,-893931.24244468,2453.0281042645847,-0.44004507691090444,2453.0281042645847,-0.44004507691090444,-2453.0281042645847,0.44004507691090444,12.0,12.0,200.0,2400.0,2400.0,-53.02810426458473,-53.02810426458473,0.44004507691090444,0.44004507691090444,-2956.047960261977,-2956.047960261977,136743.88534855098,136743.88534855098,-2956.047960261977,136743.88534855098,,,,,
2024-01-15,-919695.2938640324,2468.4736043811217,-0.44401991190027434,2468.4736043811217,-0.44401991190027434,-2468.4736043811217,0.44401991190027434,12.0,12.0,200.0,2400.0,2400.0,-68.47360438112173,-68.47360438112173,0.44401991190027434,0.44401991190027434,-3806.70512829903,-3806.70512829903,137231.7312052473,137231.7312052473,-3806.70512829903,137231.7312052473,,,,,
2024-01-16,-966490.6224408521,2458.6247453344554,20.27989932655546,2458.6247453344554,20.27989932655546,-2458.6247453344554,-20.27989932655546,12.0,12.0,200.0,2400.0,2400.0,-58.62474533445538,-58.62474533445538,-20.27989932655546,-20.27989932655546,-3247.5025253683693,-3247.5025253683693,-6223043.709062039,-6223043.709062039,-3247.5025253683693,-6223043.709062039,,,,,
2024-01-17,-1341434.0746764194,2456.6822318675863,-0.4558594524020733,2456.6822318675863,-0.4558594524020733,-2456.6822318675863,0.4558594524020733,12.0,12.0,200.0,2400.0,2400.0,-56.682231867586324,-56.682231867586324,0.4558594524020733,0.4558594524020733,-3054.6746276671056,-3054.6746276671056,132393.6011176556,132393.6011176556,-3054.6746276671056,132393.6011176556,,,,,
