date,portfolio_value,product_mtm,hedge_mtm,cash,cashflows,transaction_costs,product_pnl,hedge_pnl,total_pnl,spot,volatility,rate,basis_yield,implied_q,pricing_q,active_contract,futures_price,futures_ttm,futures_multiplier,futures_contracts,alive,knocked_in,knocked_out,matured
2024-11-20,-742924.9016032257,-770444.9016032213,27519.999999995576,0.0,0.0,0.0,-770444.9016032213,27519.999999995576,-742924.9016032257,6250.803,0.25,0.02,-0.11679083471355542,0.1367908347135554,0.08,IM2412,6190.8,0.0821917808219178,200.0,11.0,True,True,False,False
2024-11-21,-775947.841339337,-795547.8413393318,19599.99999999476,0.0,0.0,0.0,-795547.8413393318,19599.99999999476,-775947.841339337,6262.164,0.25,0.02,-0.15066874866150148,0.17066874866150147,0.08,IM2412,6187.2,0.07945205479452055,200.0,11.0,True,True,False,False
2024-11-22,-815139.8163991345,-315539.8163991293,-499600.00000000524,0.0,0.0,0.0,-315539.8163991293,-499600.00000000524,-815139.8163991345,6030.488,0.25,0.02,-0.17139172058475538,0.19139172058475537,0.08,IM2412,5951.2,0.07671232876712329,200.0,10.0,True,True,False,False
2024-11-25,-777762.0565060696,-361362.0565060651,-416400.0000000044,0.0,0.0,0.0,-361362.0565060651,-416400.0000000044,-777762.0565060696,6052.129,0.25,0.02,-0.1431237503364512,0.16312375033645118,0.08,IM2412,5992.8,0.0684931506849315,200.0,10.0,True,True,False,False
2024-11-26,-791664.0154534462,-217664.01545344124,-574000.0000000049,0.0,0.0,0.0,-217664.01545344124,-574000.0000000049,-791664.0154534462,5981.57,0.25,0.02,-0.17179888947773395,0.19179888947773394,0.08,IM2412,5914.0,0.06575342465753424,200.0,10.0,True,True,False,False
2024-11-27,-729462.9521645834,-501062.952164579,-228400.00000000442,0.0,0.0,0.0,-501062.952164579,-228400.00000000442,-729462.9521645834,6118.664,0.25,0.02,-0.08264350290961389,0.1026435029096139,0.08,IM2412,6086.8,0.06301369863013699,200.0,10.0,True,True,False,False
2024-11-28,-759584.1491637037,-431184.1491637012,-328400.00000000244,0.0,0.0,0.0,-431184.1491637012,-328400.00000000244,-759584.1491637037,6086.085,0.25,0.02,-0.13435286469798766,0.15435286469798765,0.08,IM2412,6036.8,0.06027397260273973,200.0,11.0,True,True,False,False
2024-11-29,-715802.3373076608,-649642.3373076579,-66160.00000000291,0.0,0.0,0.0,-649642.3373076579,-66160.00000000291,-715802.3373076608,6189.128,0.25,0.02,-0.09303349203251013,0.11303349203251013,0.08,IM2412,6156.0,0.057534246575342465,200.0,11.0,True,True,False,False
2024-12-02,-747803.5240699456,-925403.5240699431,177599.9999999975,0.0,0.0,0.0,-925403.5240699431,177599.9999999975,-747803.5240699456,6313.608,0.25,0.02,-0.15033594455376736,0.17033594455376735,0.08,IM2412,6266.8,0.049315068493150684,200.0,11.0,True,True,False,False
2024-12-03,-729713.3447838835,-904233.3447838799,174519.99999999633,0.0,0.0,0.0,-904233.3447838799,174519.99999999633,-729713.3447838835,6303.276,0.25,0.02,-0.12901545164768358,0.14901545164768357,0.08,IM2412,6265.4,0.04657534246575343,200.0,11.0,True,True,False,False
2024-12-04,-722119.1131464678,-690719.1131464654,-31400.000000002445,0.0,0.0,0.0,-690719.1131464654,-31400.000000002445,-722119.1131464678,6204.945,0.25,0.02,-0.12185769777169486,0.14185769777169485,0.08,IM2412,6171.8,0.043835616438356165,200.0,11.0,True,True,False,False
2024-12-05,-715107.5593049633,-868067.5593049612,152959.9999999979,0.0,0.0,0.0,-868067.5593049612,152959.9999999979,-715107.5593049633,6285.601,0.25,0.02,-0.11614232804998541,0.1361423280499854,0.08,IM2412,6255.6,0.0410958904109589,200.0,11.0,True,True,False,False
2024-12-06,-684208.6021575677,-1008768.6021575656,324559.9999999979,0.0,0.0,0.0,-1008768.6021575656,324559.9999999979,-684208.6021575677,6349.621,0.25,0.02,-0.06578193519626606,0.08578193519626606,0.08,IM2412,6333.6,0.038356164383561646,200.0,11.0,True,True,False,False
2024-12-09,-740098.3827018426,-911538.3827018397,171439.9999999971,0.0,0.0,0.0,-911538.3827018397,171439.9999999971,-740098.3827018426,6303.272,0.25,0.02,-0.2067364955274596,0.2267364955274596,0.08,IM2412,6264.0,0.030136986301369864,200.0,11.0,True,True,False,False
2024-12-10,-663530.9072629301,-1042210.9072629268,378679.99999999674,0.0,0.0,0.0,-1042210.9072629268,378679.99999999674,-663530.9072629301,6362.02,0.25,0.02,-0.02191599523422161,0.04191599523422161,0.08,IM2412,6358.2,0.0273972602739726,200.0,11.0,True,True,False,False
2024-12-11,-703613.099854554,-1240693.0998545508,537079.9999999967,0.0,0.0,0.0,-1240693.0998545508,537079.9999999967,-703613.099854554,6447.374,0.25,0.02,-0.10802865028631971,0.1280286502863197,0.08,IM2412,6430.2,0.024657534246575342,200.0,11.0,True,True,False,False
2024-12-12,-696548.1968367901,-1338348.1968367856,641799.9999999956,0.0,0.0,0.0,-1338348.1968367856,641799.9999999956,-696548.1968367901,6490.146,0.25,0.02,-0.08679099823023695,0.10679099823023695,0.08,IM2412,6477.8,0.021917808219178082,200.0,12.0,True,True,False,False
2024-12-13,-672595.3944665287,-1029275.3944665238,356679.9999999951,0.0,0.0,0.0,-1029275.3944665238,356679.9999999951,-672595.3944665287,6354.988,0.25,0.02,0.03291857401731176,0.0,0.08,IM2412,6359.0,0.019178082191780823,200.0,11.0,True,True,False,False
2024-12-16,-709692.8741117528,-856052.8741117471,146359.9999999943,0.0,0.0,0.0,-856052.8741117471,146359.9999999943,-709692.8741117528,6277.516,0.25,0.02,-0.09178759958556787,0.11178759958556787,0.08,IM2501,6227.0,0.08767123287671233,200.0,11.0,True,True,False,False
2024-12-17,-685759.0919573744,-564599.0919573678,-121160.00000000652,0.0,0.0,0.0,-564599.0919573678,-121160.00000000652,-685759.0919573744,6143.944,0.25,0.02,-0.07386534059051342,0.09386534059051342,0.08,IM2501,6105.4,0.08493150684931507,200.0,11.0,True,True,False,False
2024-12-18,-696802.6114275731,-675962.6114275674,-20840.000000005704,0.0,0.0,0.0,-675962.6114275674,-20840.000000005704,-696802.6114275731,6195.868,0.25,0.02,-0.08810613783250462,0.10810613783250463,0.08,IM2501,6151.0,0.0821917808219178,200.0,11.0,True,True,False,False
2024-12-19,-657160.997845933,-701440.9978459281,44279.999999995096,0.0,0.0,0.0,-701440.9978459281,44279.999999995096,-657160.997845933,6207.186,0.25,0.02,-0.05390798609091393,0.07390798609091392,0.08,IM2501,6180.6,0.07945205479452055,200.0,11.0,True,True,False,False
2024-12-20,-700319.0874251097,-844919.0874251036,144599.9999999939,0.0,0.0,0.0,-844919.0874251036,144599.9999999939,-700319.0874251097,6271.753,0.25,0.02,-0.09468100750414458,0.11468100750414459,0.08,IM2501,6226.2,0.07671232876712329,200.0,11.0,True,True,False,False
2024-12-23,-679689.2415363408,-465249.2415363351,-214440.0000000057,0.0,0.0,0.0,-465249.2415363351,-214440.0000000057,-679689.2415363408,6096.381,0.25,0.02,-0.07994293663732706,0.09994293663732706,0.08,IM2501,6063.0,0.0684931506849315,200.0,11.0,True,True,False,False
2024-12-24,-680141.5135181416,-613541.5135181355,-66600.00000000611,0.0,0.0,0.0,-613541.5135181355,-66600.00000000611,-680141.5135181416,6164.361,0.25,0.02,-0.08427992374229884,0.10427992374229884,0.08,IM2501,6130.2,0.06575342465753424,200.0,11.0,True,True,False,False
2024-12-25,-639791.3432468064,-462751.3432468007,-177040.0000000057,0.0,0.0,0.0,-462751.3432468007,-177040.0000000057,-639791.3432468064,6094.687,0.25,0.02,-0.03824253884536227,0.05824253884536228,0.08,IM2501,6080.0,0.06301369863013699,200.0,11.0,True,True,False,False
2024-12-26,-671516.1536355438,-606676.1536355381,-64840.000000005704,0.0,0.0,0.0,-606676.1536355381,-64840.000000005704,-671516.1536355438,6160.452,0.25,0.02,-0.07931811733058845,0.09931811733058846,0.08,IM2501,6131.0,0.06027397260273973,200.0,11.0,True,True,False,False
2024-12-27,-669233.8599768712,-632113.8599768663,-37120.00000000489,0.0,0.0,0.0,-632113.8599768663,-37120.00000000489,-669233.8599768712,6171.565,0.25,0.02,-0.07875771110460962,0.09875771110460962,0.08,IM2501,6143.6,0.057534246575342465,200.0,11.0,True,True,False,False
2024-12-30,-634744.14314969,-575624.1431496851,-59120.00000000489,0.0,0.0,0.0,-575624.1431496851,-59120.00000000489,-634744.14314969,6145.928,0.25,0.02,-0.04067480849831542,0.06067480849831543,0.08,IM2501,6133.6,0.049315068493150684,200.0,11.0,True,True,False,False
2024-12-31,-686909.2796109115,-171949.27961090504,-514960.00000000646,0.0,0.0,0.0,-171949.27961090504,-514960.00000000646,-686909.2796109115,5957.717,0.25,0.02,-0.1128610861785993,0.1328610861785993,0.08,IM2501,5926.4,0.04657534246575343,200.0,10.0,True,True,False,False
2025-01-02,-651595.5613955108,160164.43860449505,-811760.0000000058,0.0,0.0,0.0,160164.43860449505,-811760.0000000058,-651595.5613955108,5797.089,0.25,0.02,-0.08012624957112072,0.10012624957112072,0.08,IM2501,5778.0,0.0410958904109589,200.0,10.0,True,True,False,False
2025-01-03,-635198.2451829927,482561.7548170132,-1117760.0000000058,0.0,0.0,0.0,482561.7548170132,-1117760.0000000058,-635198.2451829927,5625.209,0.25,0.02,-0.0009686624215072202,0.02096866242150722,0.08,IM2501,5625.0,0.038356164383561646,200.0,9.0,True,True,False,False
2025-01-06,-650093.6076955067,517706.39230449946,-1167800.000000006,0.0,0.0,0.0,517706.39230449946,-1167800.000000006,-650093.6076955067,5608.034,0.25,0.02,-0.06410300261763974,0.08410300261763974,0.08,IM2501,5597.2,0.030136986301369864,200.0,9.0,True,True,False,False
2025-01-07,-663808.8547740689,367911.14522593643,-1031720.0000000054,0.0,0.0,0.0,367911.14522593643,-1031720.0000000054,-663808.8547740689,5692.041,0.25,0.02,-0.12338219278462673,0.14338219278462672,0.08,IM2501,5672.8,0.0273972602739726,200.0,10.0,True,True,False,False
2025-01-08,-677659.54865136,420460.45134864486,-1098120.000000005,0.0,0.0,0.0,420460.45134864486,-1098120.000000005,-677659.54865136,5661.779,0.25,0.02,-0.15886908808462324,0.17886908808462323,0.08,IM2501,5639.6,0.024657534246575342,200.0,9.0,True,True,False,False
2025-01-09,-696098.1330948765,400941.86690512946,-1097040.000000006,0.0,0.0,0.0,400941.86690512946,-1097040.000000006,-696098.1330948765,5672.78,0.25,0.02,-0.26203422307933616,0.2820342230793362,0.08,IM2501,5640.2,0.021917808219178082,200.0,9.0,True,True,False,False
2025-01-10,-658426.4202085119,636253.5797914942,-1294680.000000006,0.0,0.0,0.0,636253.5797914942,-1294680.000000006,-658426.4202085119,5544.916,0.25,0.02,-0.13650445097558592,0.1565044509755859,0.08,IM2501,5530.4,0.019178082191780823,200.0,9.0,True,True,False,False
2025-01-13,-635503.3849476719,610216.6150523332,-1245720.0000000051,0.0,0.0,0.0,610216.6150523332,-1245720.0000000051,-635503.3849476719,5559.473,0.25,0.02,-0.07318367987535723,0.09318367987535724,0.08,IM2502,5516.0,0.10684931506849316,200.0,9.0,True,True,False,False
2025-01-14,-626560.6844731546,136759.3155268508,-763320.0000000055,0.0,0.0,0.0,136759.3155268508,-763320.0000000055,-626560.6844731546,5811.055,0.25,0.02,-0.04472000260483593,0.06472000260483593,0.08,IM2502,5784.0,0.10410958904109589,200.0,10.0,True,True,False,False
2025-01-15,-655661.2842714031,201658.71572860234,-857320.0000000055,0.0,0.0,0.0,201658.71572860234,-857320.0000000055,-655661.2842714031,5775.571,0.25,0.02,-0.06588053418488005,0.08588053418488005,0.08,IM2502,5737.0,0.10136986301369863,200.0,10.0,True,True,False,False
2025-01-16,-666376.3649994233,158943.63500058226,-825320.0000000055,0.0,0.0,0.0,158943.63500058226,-825320.0000000055,-666376.3649994233,5801.305,0.25,0.02,-0.08442221668706967,0.10442221668706968,0.08,IM2502,5753.0,0.09863013698630137,200.0,10.0,True,True,False,False
2025-01-17,-637775.7565296943,69944.24347031079,-707720.0000000051,0.0,0.0,0.0,69944.24347031079,-707720.0000000051,-637775.7565296943,5841.572,0.25,0.02,-0.053149978904895444,0.07314997890489544,0.08,IM2502,5811.8,0.0958904109589041,200.0,10.0,True,True,False,False
2025-01-20,-632801.9191397346,1318.0808602702382,-634120.0000000048,0.0,0.0,0.0,1318.0808602702382,-634120.0000000048,-632801.9191397346,5879.15,0.25,0.02,-0.059270632234250144,0.07927063223425014,0.08,IM2502,5848.6,0.08767123287671233,200.0,10.0,True,True,False,False
2025-01-21,-632486.5493399248,-64366.54933992168,-568120.0000000031,0.0,0.0,0.0,-64366.54933992168,-568120.0000000031,-632486.5493399248,5908.023,0.25,0.02,-0.052658819393396,0.072658819393396,0.08,IM2502,5881.6,0.08493150684931507,200.0,11.0,True,True,False,False
2025-01-22,-605810.493586828,47229.506413176125,-653040.0000000041,0.0,0.0,0.0,47229.506413176125,-653040.0000000041,-605810.493586828,5855.739,0.25,0.02,-0.02646825049181009,0.046468250491810095,0.08,IM2502,5843.0,0.0821917808219178,200.0,10.0,True,True,False,False
2025-01-23,-619651.2885423107,101388.71145769325,-721040.000000004,0.0,0.0,0.0,101388.71145769325,-721040.000000004,-619651.2885423107,5829.033,0.25,0.02,-0.04325579950544544,0.06325579950544544,0.08,IM2502,5809.0,0.07945205479452055,200.0,10.0,True,True,False,False
2025-01-24,-574467.388641402,-125427.38864139759,-449040.0000000044,0.0,0.0,0.0,-125427.38864139759,-449040.0000000044,-574467.388641402,5938.13,0.25,0.02,0.01508140730210617,0.004918592697893831,0.08,IM2502,5945.0,0.07671232876712329,200.0,11.0,True,True,False,False
2025-01-27,-647258.3393066123,64021.660693391736,-711280.000000004,0.0,0.0,0.0,64021.660693391736,-711280.000000004,-647258.3393066123,5846.069,0.25,0.02,-0.050619895180847745,0.07061989518084774,0.08,IM2502,5825.8,0.0684931506849315,200.0,10.0,True,True,False,False
2025-02-05,-635127.6806644071,-4247.68066440291,-630880.0000000042,0.0,0.0,0.0,-4247.68066440291,-630880.0000000042,-635127.6806644071,5881.437,0.25,0.02,-0.059875938907446885,0.07987593890744689,0.08,IM2502,5866.0,0.043835616438356165,200.0,10.0,True,True,False,False
2025-02-06,-665834.3025744525,-350954.3025744474,-314880.000000005,0.0,0.0,0.0,-350954.3025744474,-314880.000000005,-665834.3025744525,6041.834,0.25,0.02,-0.07182598308173688,0.09182598308173688,0.08,IM2502,6024.0,0.0410958904109589,200.0,11.0,True,True,False,False
2025-02-07,-650314.921732223,-563794.9217322179,-86520.00000000512,0.0,0.0,0.0,-563794.9217322179,-86520.00000000512,-650314.921732223,6134.055,0.25,0.02,-0.02658547823817826,0.04658547823817826,0.08,IM2502,6127.8,0.038356164383561646,200.0,12.0,True,True,False,False
2025-02-10,-701178.2634252594,-744258.2634252543,43079.99999999488,0.0,0.0,0.0,-744258.2634252543,43079.99999999488,-701178.2634252594,6210.547,0.25,0.02,-0.15358996997731553,0.17358996997731552,0.08,IM2502,6181.8,0.030136986301369864,200.0,12.0,True,True,False,False
2025-02-11,-655542.632863573,-693822.6328635679,38279.99999999488,0.0,0.0,0.0,-693822.6328635679,38279.99999999488,-655542.632863573,6190.174,0.25,0.02,-0.061169686021748756,0.08116968602174876,0.08,IM2502,6179.8,0.0273972602739726,200.0,12.0,True,True,False,False
2025-02-12,-673607.6449338932,-923567.6449338876,249959.9999999944,0.0,0.0,0.0,-923567.6449338876,249959.9999999944,-673607.6449338932,6284.611,0.25,0.02,-0.10719332244005689,0.12719332244005688,0.08,IM2502,6268.0,0.024657534246575342,200.0,12.0,True,True,False,False
2025-02-13,-624845.3117183272,-749045.3117183226,124199.99999999534,0.0,0.0,0.0,-749045.3117183226,124199.99999999534,-624845.3117183272,6212.497,0.25,0.02,0.022788642795320942,0.0,0.08,IM2502,6215.6,0.021917808219178082,200.0,12.0,True,True,False,False
2025-02-14,-651148.8853071409,-834388.8853071348,183239.99999999395,0.0,0.0,0.0,-834388.8853071348,183239.99999999395,-651148.8853071409,6248.835,0.25,0.02,-0.07205400229460096,0.09205400229460096,0.08,IM2502,6240.2,0.019178082191780823,200.0,12.0,True,True,False,False
