date,portfolio_value,product_mtm,hedge_mtm,cash,cashflows,transaction_costs,product_pnl,hedge_pnl,total_pnl,spot,volatility,rate,basis_yield,implied_q,pricing_q,active_contract,futures_price,futures_ttm,futures_multiplier,futures_contracts,alive,knocked_in,knocked_out,matured
2024-04-10,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6969.578040207427,0.25,0.02,-0.059955638318048086,0.07995563831804808,0.08,IM2404,6959.274507325584,0.024657534246575342,200.0,0.0,False,False,True,False
2024-04-11,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6969.223150294961,0.25,0.02,-0.05996056523357279,0.0799605652335728,0.08,IM2404,6960.0641681726465,0.021917808219178082,200.0,0.0,False,False,True,False
2024-04-12,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6968.584797454725,0.25,0.02,-0.059965492689006444,0.07996549268900645,0.08,IM2404,6960.5707636326115,0.019178082191780823,200.0,0.0,False,False,True,False
2024-04-15,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6967.663750852174,0.25,0.02,-0.05984246812214091,0.07984246812214091,0.08,IM2405,6931.108161074976,0.08767123287671233,200.0,0.0,False,False,True,False
2024-04-16,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6966.461120276723,0.25,0.02,-0.05984738263817176,0.07984738263817176,0.08,IM2405,6931.051097281453,0.08493150684931507,200.0,0.0,False,False,True,False
2024-04-17,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6964.978354804549,0.25,0.02,-0.05985229769258191,0.07985229769258191,0.08,IM2405,6930.715070592427,0.0821917808219178,200.0,0.0,False,False,True,False
2024-04-18,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6963.217241052553,0.25,0.02,-0.05985721328543463,0.07985721328543463,0.08,IM2405,6930.101721581417,0.07945205479452055,200.0,0.0,False,False,True,False
2024-04-19,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6961.179901025641,0.25,0.02,-0.05986212941679842,0.07986212941679842,0.08,IM2405,6929.213025793842,0.07671232876712329,200.0,0.0,False,False,True,False
2024-04-22,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6958.8687895598605,0.25,0.02,-0.0598768810426173,0.0798768810426173,0.08,IM2405,6930.329381429473,0.0684931506849315,200.0,0.0,False,False,True,False
2024-04-23,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6956.286691364522,0.25,0.02,-0.059881799328686106,0.07988179932868611,0.08,IM2405,6928.896775941502,0.06575342465753424,200.0,0.0,False,False,True,False
