variant,variant_label,tenor,combo,combo_label,ko_barrier,ki_barrier,spot,price,delta,gamma,vega,dividend_rho
airbag,Airbag,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,80.0,-14.417471485479041,1.1408516148507974,-0.5103295175135746,-0.10388663282918209,-0.6065780365016593
airbag,Airbag,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,82.5,-11.654026866532867,1.093173313747811,0.4007010014056834,-0.2482174308310281,-0.6420394120899786
airbag,Airbag,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,85.0,-9.010461368169265,1.0525970184879545,0.14199748295683312,-0.3756694372716307,-0.6466596414874459
airbag,Airbag,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,87.5,-6.57387370635121,0.9540215071833883,-0.1398484943193413,-0.5342006995565516,-0.623700725420484
airbag,Airbag,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,90.0,-4.455932199640349,0.7785436027580328,-0.2684449442907584,-0.665898338202048,-0.5785640580705298
airbag,Airbag,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,92.5,-2.6909972671068414,0.6194650763716623,-0.1283254751641734,-0.6876926322540236,-0.5160296396837794
airbag,Airbag,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,95.0,-1.2849366699268443,0.47705670543548556,-0.1087150508548345,-0.6646127492404046,-0.4399696113760454
airbag,Airbag,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,97.5,-0.23779345347140418,0.3402477144485378,-0.0892014504438027,-0.6000374490589286,-0.35619963673852173
airbag,Airbag,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,100.0,0.4780550805015383,0.22026092835526268,-0.06952509707287113,-0.5030626123516255,-0.2716918108127464
airbag,Airbag,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,102.5,0.9171819810718388,0.1316987059056027,-0.0731754323803224,-0.38246169314105327,-0.19371807916798156
airbag,Airbag,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,103.0,0.9737620177069304,0.1135871469357145,0.0004409516318525627,-0.3599576113134022,-0.18015283548235006
airbag,Airbag,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,105.0,1.1509477473065124,0.06271346446940257,-0.05555244174212938,-0.2711215946361265,-0.12820146992584824
airbag,Airbag,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,107.5,1.2506525703885856,0.025221543508502985,-0.02070152732643496,-0.1782737283337117,-0.07857573474960855
airbag,Airbag,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,110.0,1.2778509461566685,0.0036766102619338473,0.007797085662894336,-0.10307029491227437,-0.04451612225804258
airbag,Airbag,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,112.5,1.2767684724758714,-0.004252398704843803,0.003201762416655763,-0.05391786284208333,-0.02316309488965551
airbag,Airbag,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,115.0,1.2679912225021452,-0.003931023804776423,-0.003983536432634658,-0.026847910014034193,-0.011025133870123938
airbag,Airbag,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,117.5,1.258663035214787,-0.002590199540626998,0.0014117858082265092,-0.011910868057944057,-0.004910448500994313
airbag,Airbag,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,120.0,1.2531073182031887,-0.0018032256615152509,0.000998305698146012,-0.004577519049774548,-0.002007067919906902
european_ki,European KI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,60.0,-36.12205246050063,1.3952419345471039,0.00040781799357761075,0.17312553672815767,-0.8396368824776346
european_ki,European KI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,62.5,-32.56051225130121,1.4473235910991433,0.03126833767601056,0.1320470533860103,-0.9066343378243857
european_ki,European KI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,65.0,-28.895015506384727,1.4803005291623021,0.03856531878220142,0.06022413032180651,-0.9634717377778657
european_ki,European KI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,67.5,-25.183326542811518,1.4833715135551666,0.008539556534275987,-0.03347085777601677,-1.0057825581160529
european_ki,European KI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,70.0,-21.489782357008725,1.4622093798670628,-0.022489883644036764,-0.1449056831828095,-1.0302207043576317
european_ki,European KI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,72.5,-17.885282401956182,1.4152215298779705,-0.03220044938941634,-0.26552660866453337,-1.0349894593762343
european_ki,European KI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,75.0,-14.4349339639296,1.3403534184268888,-0.0437230781996555,-0.38650183259780313,-1.0196921558250693
european_ki,European KI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,77.5,-11.202325850036974,1.243059985985992,-0.030826236565855692,-0.5048366491873519,-0.9841942243806301
european_ki,European KI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,80.0,-8.237398865801033,1.1244077362090221,-0.09018514396142983,-0.6059634297978551,-0.9313203249615043
european_ki,European KI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,82.5,-5.593686599122466,0.9894857545110315,-0.009954790554703179,-0.6843539621875783,-0.8623188195396203
european_ki,European KI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,85.0,-3.2968367374339413,0.8524827049968303,-0.025791050750579213,-0.7498120962206576,-0.7812432199968189
european_ki,European KI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,87.5,-1.3655765659554722,0.6691223776320633,-0.24015448460336558,-0.7886226310898676,-0.6914653321139497
european_ki,European KI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,90.0,0.14481956713768676,0.5348197855415497,0.23858790989216747,-0.7343078707674956,-0.595737883487299
european_ki,European KI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,92.5,1.2815992439728188,0.40758563987260216,0.07166073854683032,-0.7054041411724599,-0.49665064847315143
european_ki,European KI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,95.0,2.0267198776139552,0.2482085827574864,0.052516677711376566,-0.6449595795890264,-0.39806679922320676
european_ki,European KI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,97.5,2.407873465108278,0.10721452471742829,0.03847555588156049,-0.5542486848728443,-0.30397033978832866
european_ki,European KI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,100.0,2.4856904667370037,-0.002147907630545731,0.02949794180130283,-0.4405908431239607,-0.21895750105183076
european_ki,European KI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,102.5,2.351165525205862,-0.08329703016545731,0.07182241022973017,-0.3337653855181544,-0.14734060909993296
european_ki,European KI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,103.0,2.3191198042042034,-0.09025570077340309,-0.09916119182094155,-0.3051868071670776,-0.13446490361799235
european_ki,European KI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,105.0,2.1070006144727653,-0.10799400815753775,0.050746986523011656,-0.2161871604664538,-0.09180702125162199
european_ki,European KI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,107.5,1.8435334435278694,-0.10433001612048642,0.023065524342581564,-0.1170780415057493,-0.0528329009159334
european_ki,European KI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,110.0,1.6213263451404756,-0.07809644197058399,-0.0032685198525043663,-0.05876024776057531,-0.0276923279874719
european_ki,European KI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,112.5,1.4586101001497553,-0.05112209786950355,0.0059682625899278195,-0.024305665046424174,-0.013361790591148726
european_ki,European KI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,115.0,1.3556882669500272,-0.031002817360296517,0.009266535188982001,-0.005733478290829375,-0.005909714021457013
european_ki,European KI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,117.5,1.2987826702866774,-0.0163199642266366,0.0043291381688740065,0.0005725120545039264,-0.0023718374613235227
european_ki,European KI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,120.0,1.2698679516639357,-0.0077224574384641516,0.0023800465365221416,0.001797460501822945,-0.0008712464174553958
parachute,Parachute,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,60.0,-35.97569004327225,1.379391086164361,-0.0016237283400894538,0.15552483846958864,-0.8993761267291234
parachute,Parachute,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,62.5,-32.466530380923565,1.4215725936465333,0.026009688197664218,0.10870609140701504,-0.9650681288505325
parachute,Parachute,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,65.0,-28.87757707828303,1.4450169544144131,0.031188912530611696,0.033771354942899734,-1.0196851776768767
parachute,Parachute,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,67.5,-25.263873379676077,1.4407781427610082,0.004000243603795764,-0.06094126236574837,-1.059270288814318
parachute,Parachute,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,70.0,-21.685272983414215,1.414221502571818,-0.02177769535942574,-0.17110048963703406,-1.0808394765110307
parachute,Parachute,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,72.5,-18.206225116101166,1.3637077802110642,-0.02831458322019591,-0.289471071281973,-1.0829025961577088
parachute,Parachute,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,75.0,-14.885398674267869,1.3190045340157728,0.11545893843032849,-0.40655030541759807,-1.0652233047990123
parachute,Parachute,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,77.5,-11.628319053441057,1.2537042586789615,-0.025747888160577537,-0.5249420752218263,-1.0316871758430324
parachute,Parachute,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,80.0,-8.634715498037671,1.1363951552704687,-0.09385639232304398,-0.6256684297200277,-0.9792847821218587
parachute,Parachute,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,82.5,-5.9599124371274375,1.0026158078921048,-0.0054791630355755195,-0.7033818532302183,-0.909433847588037
parachute,Parachute,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,85.0,-3.6291440051903248,0.8668456512038133,-0.023687339845494995,-0.7686628216008566,-0.8263859075205549
parachute,Parachute,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,87.5,-1.6618083802819843,0.6890603198139164,-0.21874066081534238,-0.8069724388786761,-0.733679916126917
parachute,Parachute,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,90.0,-0.11003291362571252,0.5498377705859346,0.18758820647880028,-0.7593975303180314,-0.6340974036498483
parachute,Parachute,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,92.5,1.0643719064643913,0.4174520630252666,0.049056006553732545,-0.7287197001904258,-0.53063569525853
parachute,Parachute,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,95.0,1.847167396485035,0.25865110114319256,0.03328381918954687,-0.6659266879610879,-0.42717046444917806
parachute,Parachute,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,97.5,2.2652112838755842,0.11792726727082554,0.022887994910194435,-0.5724729807291169,-0.32786638520225786
parachute,Parachute,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,100.0,2.377804579985592,0.008265262609858048,0.017505901086384057,-0.4558843658840701,-0.2375924689836495
parachute,Parachute,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,102.5,2.274271005216261,-0.0715470658691673,0.053982748216990305,-0.34306959528843817,-0.16101331625733017
parachute,Parachute,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,103.0,2.2457668399156385,-0.07928535171204765,-0.08454087313285143,-0.3148560612755882,-0.14735765588969052
parachute,Parachute,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,105.0,2.0558018377366505,-0.09868271255106406,0.03836356163908841,-0.22359215382278586,-0.10116528462558172
parachute,Parachute,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,107.5,1.8118086228439017,-0.09678384788254628,0.01846437785387076,-0.12402906012296011,-0.05878367865468359
parachute,Parachute,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,110.0,1.602611489499493,-0.07372004234810456,-0.0003988455061457059,-0.06295511472355253,-0.031230718563479698
parachute,Parachute,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,112.5,1.4487017576826593,-0.048757414154037844,0.006489390593051184,-0.026599316165944797,-0.015280358500158187
parachute,Parachute,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,115.0,1.351000333451183,-0.02952776476748896,0.007994410080816408,-0.007319753027555276,-0.006854197986494448
parachute,Parachute,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,117.5,1.2965962251679295,-0.015542683674978021,0.004269328015075688,-0.0003447215064815712,-0.0028146270552031893
parachute,Parachute,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,120.0,1.2689544422555166,-0.007417963170746611,0.00236505849342107,0.0013782990853310473,-0.0010601932594056507
standard_dki,Standard DKI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,60.0,-39.72917660010976,0.9757778287657833,-0.007162153119348129,0.010366984575711058,-0.6332769454886034
standard_dki,Standard DKI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,62.5,-37.28311640386216,0.9795746321166234,0.009220551602484193,0.016415779046887735,-0.6607609838418682
standard_dki,Standard DKI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,65.0,-34.826844541312006,0.9852602498603656,0.027615331088564156,0.015837860830600903,-0.6880101464496136
standard_dki,Standard DKI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,67.5,-32.3602878897743,0.9860306836851809,0.016914513187205944,0.01586968978868697,-0.7143579244434761
standard_dki,Standard DKI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,70.0,-29.8819574522954,0.9875842272433794,-0.023621981348463685,0.01095167551189391,-0.7391071790941339
standard_dki,Standard DKI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,72.5,-27.399352482054738,0.9937140057814692,-0.056406232306958445,0.013477725025463627,-0.7607584195909567
standard_dki,Standard DKI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,75.0,-24.920999620133383,1.2459750181242792,1.4209639198353063,-0.002847368248641402,-0.7778345311354684
standard_dki,Standard DKI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,77.5,-21.183287867863893,1.4808401144045773,-0.046994736287457,-0.18823564546766036,-0.8269543313225824
standard_dki,Standard DKI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,80.0,-17.549813565486744,1.4200229700363165,-0.03259874506797988,-0.3788170034213856,-0.8500714155672995
standard_dki,Standard DKI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,82.5,-14.111937347805686,1.3244781810545876,-0.021436657789298368,-0.5406099020816804,-0.8464055952636329
standard_dki,Standard DKI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,85.0,-10.948757851330017,1.2069652122745111,-0.028502901261362113,-0.6718771412891247,-0.8175556866955702
standard_dki,Standard DKI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,87.5,-8.113649185493243,1.0630012786318315,-0.0961542962184801,-0.7720350706929171,-0.7665738814715439
standard_dki,Standard DKI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,90.0,-5.661501317566522,0.9021513032456467,-0.08610287291148298,-0.8193205723915469,-0.6960936542664165
standard_dki,Standard DKI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,92.5,-3.61495165705561,0.7372128356673343,-0.065927339155906,-0.8198897994874748,-0.6105909057022796
standard_dki,Standard DKI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,95.0,-1.9806783541427613,0.571413508400138,-0.06358795861369959,-0.7755109185535016,-0.5145315428712438
standard_dki,Standard DKI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,97.5,-0.7485802673823961,0.4155282711118929,-0.05810470199403389,-0.6903051137535859,-0.41338970827596855
standard_dki,Standard DKI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,100.0,0.1160597763503025,0.2794400240713997,-0.0495521053341863,-0.5740937291717186,-0.31394819169117544
standard_dki,Standard DKI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,102.5,0.672243541634174,0.1720331519486206,-0.0428141054227909,-0.44151975959571,-0.2234714430310647
standard_dki,Standard DKI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,103.0,0.7530256312187681,0.15217257996692857,-0.03675668363969861,-0.41468372010853843,-0.20726255963018358
standard_dki,Standard DKI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,105.0,0.9944032384111013,0.09210711559444006,-0.039252065209878464,-0.3136248228610524,-0.14795612158339244
standard_dki,Standard DKI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,107.5,1.1566392566554593,0.04380196956124468,-0.016899846558348766,-0.20510310859599246,-0.09087230212070363
standard_dki,Standard DKI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,110.0,1.2263646546541962,0.01679971873363086,-0.0015305385264805255,-0.12148101710424264,-0.05150646860638819
standard_dki,Standard DKI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,112.5,1.2500319951511194,0.0036846141419175638,-0.0003862479113144622,-0.06581116613230775,-0.026913325416955125
standard_dki,Standard DKI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,115.0,1.25489055762703,6.0293830496250174e-05,-0.00352744398311173,-0.03333005940060563,-0.012916459256229196
standard_dki,Standard DKI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,117.5,1.252921572154001,-0.0007252409305592401,0.000550815697743304,-0.01522440680320103,-0.005766280635799426
standard_dki,Standard DKI,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,120.0,1.250731475748139,-0.0008793534188961116,0.0005406699437265288,-0.006275582342764041,-0.002371408233692307
stepdown,Step-down,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,60.0,-39.62081072534907,0.9972819698261759,0.0117203217646041,0.03481674379044364,-0.6442082479921396
stepdown,Step-down,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,62.5,-37.11725895530114,1.0085676990818115,-0.008916896076043486,0.04358178253875167,-0.675927353378114
stepdown,Step-down,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,65.0,-34.58827814195562,1.0174674695467882,-0.025709833348910843,0.04847685124099854,-0.7076093944590411
stepdown,Step-down,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,67.5,-32.03217266254999,1.0307944949634398,-0.014533046039226116,0.05117342893051102,-0.7383385791065677
stepdown,Step-down,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,70.0,-29.454261088488835,1.0392097568389957,0.021790210155823116,0.05192968894913719,-0.7665369746167272
stepdown,Step-down,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,72.5,-26.856491435620335,1.0420480682031958,0.04353835989703656,0.04746789364014958,-0.7908734150099406
stepdown,Step-down,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,75.0,-24.248819576449105,1.2413526498084337,1.0226825962171107,0.025952929558478388,-0.8094759641764426
stepdown,Step-down,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,77.5,-20.664509748253042,1.4222589260244116,0.03335297655218022,-0.1430930330289506,-0.8458825231681288
stepdown,Step-down,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,80.0,-17.168091676231636,1.3654121975075117,-0.08107286004710444,-0.3210065393748849,-0.8586238627131593
stepdown,Step-down,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,82.5,-13.864407806763936,1.2745981832589786,0.006100257318848471,-0.4690055994431148,-0.8462546997076714
stepdown,Step-down,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,85.0,-10.815749549900081,1.1646789305001741,-0.02591622841423896,-0.5898527093616668,-0.8106725123608882
stepdown,Step-down,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,87.5,-8.078826000614422,1.0261200597758955,-0.05478683195031185,-0.6801733020525251,-0.7543614367792273
stepdown,Step-down,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,90.0,-5.702684358695071,0.8746065094978098,-0.05583387561764388,-0.7230809641582274,-0.6807684431027639
stepdown,Step-down,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,92.5,-3.705969184246662,0.7185825882596906,-0.05818095520908505,-0.7263944464210699,-0.5937848455924488
stepdown,Step-down,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,95.0,-2.099250328014634,0.5646840933385796,-0.06430986464314717,-0.6878537386700745,-0.4977623193211489
stepdown,Step-down,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,97.5,-0.8745201334475313,0.4187211062296067,-0.04925752250599985,-0.6106691987149614,-0.3980046788432223
stepdown,Step-down,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,100.0,-6.83963967878953e-05,0.2859973017722669,-0.03479681743465801,-0.5073269901693936,-0.30097974949939077
stepdown,Step-down,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,102.5,0.5767604577901084,0.17733874508562905,-0.03355400480725939,-0.3915420727602865,-0.21351974639780558
stepdown,Step-down,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,103.0,0.661350519824418,0.16136245833010435,-0.03288249939850729,-0.36738195896938325,-0.19802830129216353
stepdown,Step-down,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,105.0,0.9230615221209613,0.10220788992360652,-0.039102711550039075,-0.278741128046081,-0.1411601137109031
stepdown,Step-down,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,107.5,1.1089014996398423,0.05226068321863334,-0.01721599061847358,-0.1829056305390937,-0.08657466651824652
stepdown,Step-down,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,110.0,1.1975101179664012,0.023168645803499845,-0.003369364640251225,-0.10893981397968489,-0.04902939219648683
stepdown,Step-down,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,112.5,1.2340768206654122,0.007838114400093311,-0.001500763144209896,-0.059505276996207,-0.02561483324661218
stepdown,Step-down,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,115.0,1.2467743185580475,0.0024180343937249427,-0.0037344181437392685,-0.030402566765707073,-0.012295608956147674
stepdown,Step-down,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,117.5,1.249179449453434,0.00046497359443223367,0.00012354547315687457,-0.014006857645298076,-0.005493355835284319
stepdown,Step-down,1,KO103_KI75,KO 103 / KI 75,103.0,75.0,120.0,1.249133720778976,-0.0002932082219529268,0.00030355610932983644,-0.005852944732250176,-0.0022613880577448953
airbag,Airbag,2,KO103_KI75,KO 103 / KI 75,103.0,75.0,60.0,-23.682018051478483,0.5184213607882171,0.7504349086029866,0.22514722276415,-0.4758994474364897
airbag,Airbag,2,KO103_KI75,KO 103 / KI 75,103.0,75.0,62.5,-22.613158197926783,0.5533929114371346,0.6738901068940686,0.2760895333771529,-0.5409702186035759
airbag,Airbag,2,KO103_KI75,KO 103 / KI 75,103.0,75.0,65.0,-21.43456351154626,0.5878780150142513,0.6071557572499438,0.318645086515172,-0.610056356144284
airbag,Airbag,2,KO103_KI75,KO 103 / KI 75,103.0,75.0,67.5,-20.143600872252392,0.4536098874959504,0.5213586055382475,0.24674786380521851,-0.6798665120513192
airbag,Airbag,2,KO103_KI75,KO 103 / KI 75,103.0,75.0,70.0,-18.696644289870303,0.5069660400166143,-0.38661238288606403,0.31494651799851425,-0.7440931631329306
airbag,Airbag,2,KO103_KI75,KO 103 / KI 75,103.0,75.0,72.5,-17.211570666608978,0.6701197105816252,-0.31764171674797004,0.32437027821359266,-0.80420790572866
airbag,Airbag,2,KO103_KI75,KO 103 / KI 75,103.0,75.0,75.0,-15.682326134379066,0.6924362688463196,0.2973792752622633,0.2525678496303261,-0.8577894612944448
airbag,Airbag,2,KO103_KI75,KO 103 / KI 75,103.0,75.0,77.5,-13.772334362610485,0.7222077407809597,-0.17376380419270845,0.25586089860648364,-0.9037818663097497
airbag,Airbag,2,KO103_KI75,KO 103 / KI 75,103.0,75.0,80.0,-11.895880922930273,0.7886411004606741,0.13487725571567075,0.11043220159437439,-0.9361992004006225
airbag,Airbag,2,KO103_KI75,KO 103 / KI 75,103.0,75.0,82.5,-9.989731889936019,0.7248040731282358,-0.10571365716315143,0.10499851138022898,-0.942481328720568
airbag,Airbag,2,KO103_KI75,KO 103 / KI 75,103.0,75.0,85.0,-8.17315921641039,0.7309098398686023,0.046335560708517645,-0.043239001422104906,-0.9299381853747235
airbag,Airbag,2,KO103_KI75,KO 103 / KI 75,103.0,75.0,87.5,-6.4239217280894625,0.626029321012113,-0.32614166731019506,-0.0422695102098789,-0.8923401637383144
airbag,Airbag,2,KO103_KI75,KO 103 / KI 75,103.0,75.0,90.0,-4.856816578534696,0.5885688813077827,0.08056016586126946,0.007452984876699098,-0.8352779638389762
airbag,Airbag,2,KO103_KI75,KO 103 / KI 75,103.0,75.0,92.5,-3.387640747380392,0.5629827773393147,-0.1025496454108443,-0.05385117394531935,-0.7526727014984136
airbag,Airbag,2,KO103_KI75,KO 103 / KI 75,103.0,75.0,95.0,-2.133382056351696,0.4459357264453471,-0.09895129175761688,-0.10265744385778985,-0.6532308444176405
airbag,Airbag,2,KO103_KI75,KO 103 / KI 75,103.0,75.0,97.5,-1.1071103607154136,0.3616956396698291,0.011721721389140873,-0.12588524942507817,-0.5398091858717313
airbag,Airbag,2,KO103_KI75,KO 103 / KI 75,103.0,75.0,100.0,-0.29205079485664714,0.2843039143167869,-0.03525488383902209,-0.1333914432360649,-0.42106381004280435
airbag,Airbag,2,KO103_KI75,KO 103 / KI 75,103.0,75.0,102.5,0.3026734328135241,0.1992255260277861,-0.01179925647704109,-0.12063398216365387,-0.3079979825559076
airbag,Airbag,2,KO103_KI75,KO 103 / KI 75,103.0,75.0,103.0,0.4011380908397381,0.18182271694423302,-0.05872232344879262,-0.11681156945132765,-0.28647565585970813
airbag,Airbag,2,KO103_KI75,KO 103 / KI 75,103.0,75.0,105.0,0.7071225077564831,0.1286989625317652,-0.03553166154063181,-0.09860432452702983,-0.20894484387570245
airbag,Airbag,2,KO103_KI75,KO 103 / KI 75,103.0,75.0,107.5,0.9595426793221514,0.07786841982642453,-0.02170419985314476,-0.07081543138083612,-0.13114695811636823
airbag,Airbag,2,KO103_KI75,KO 103 / KI 75,103.0,75.0,110.0,1.104456896566364,0.04317631990882521,-0.002536780217053864,-0.0470301719570021,-0.07610357958045544
airbag,Airbag,2,KO103_KI75,KO 103 / KI 75,103.0,75.0,112.5,1.1827384101735205,0.022198557160331193,-0.0037787542456494856,-0.029339347885109834,-0.04068587270871227
airbag,Airbag,2,KO103_KI75,KO 103 / KI 75,103.0,75.0,115.0,1.2203812556537468,0.010484979790576377,-0.0039637366436159035,-0.016350060583713022,-0.0200379156313657
airbag,Airbag,2,KO103_KI75,KO 103 / KI 75,103.0,75.0,117.5,1.2371602021507009,0.004561734316458367,-0.0025643522332311746,-0.008330644949194888,-0.009103954563882688
airbag,Airbag,2,KO103_KI75,KO 103 / KI 75,103.0,75.0,120.0,1.2440196251032125,0.0018323396265170397,-0.0012903614946719385,-0.003888968910316093,-0.003829188155490826
european_ki,European KI,2,KO103_KI75,KO 103 / KI 75,103.0,75.0,60.0,-34.96110695778291,1.2582334662574013,-0.025303913006208885,0.07143257669789449,-1.506789051261137
european_ki,European KI,2,KO103_KI75,KO 103 / KI 75,103.0,75.0,62.5,-31.803190848116873,1.2604462046411187,-0.03205998021294363,0.01832840472981445,-1.5726462582712486
european_ki,European KI,2,KO103_KI75,KO 103 / KI 75,103.0,75.0,65.0,-28.64964239120037,1.2515675422460395,-0.031530421822400276,-0.045036438560291714,-1.6244704113535846
european_ki,European KI,2,KO103_KI75,KO 103 / KI 75,103.0,75.0,67.5,-25.527508120208378,1.2450956338162726,-0.04778713158721349,-0.12688168888366747,-1.659987622100445
european_ki,European KI,2,KO103_KI75,KO 103 / KI 75,103.0,75.0,70.0,-22.472005030443558,1.2167924459450317,0.0348577669213028,-0.18802966369777252,-1.6775374748480232
european_ki,European KI,2,KO103_KI75,KO 103 / KI 75,103.0,75.0,72.5,-19.500905507063635,1.1573344116248234,0.03423544205656629,-0.2650396731904934,-1.6763236578878349
