date,active_contract,current_contracts,target_contracts,trade_contracts,should_rebalance,threshold_status,no_trade_reason,reason
2026-02-12,IM2602,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-02-13,IM2602,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-02-24,IM2603,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-02-25,IM2603,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-02-26,IM2603,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-02-27,IM2603,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-03-02,IM2603,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-03-03,IM2603,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-03-04,IM2603,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-03-05,IM2603,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-03-06,IM2603,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-03-09,IM2603,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-03-10,IM2603,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-03-11,IM2603,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-03-12,IM2603,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-03-13,IM2603,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-03-16,IM2604,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-03-17,IM2604,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-03-18,IM2604,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-03-19,IM2604,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-03-20,IM2604,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-03-23,IM2604,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-03-24,IM2604,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-03-25,IM2604,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-03-26,IM2604,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-03-27,IM2604,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-03-30,IM2604,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-03-31,IM2604,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-04-01,IM2604,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-04-02,IM2604,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-04-03,IM2604,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-04-07,IM2604,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-04-08,IM2604,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-04-09,IM2604,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-04-10,IM2604,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-04-13,IM2605,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-04-14,IM2605,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-04-15,IM2605,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-04-16,IM2605,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-04-17,IM2605,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-04-20,IM2605,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-04-21,IM2605,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-04-22,IM2605,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-04-23,IM2605,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-04-24,IM2605,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-04-27,IM2605,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-04-28,IM2605,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
2026-04-29,IM2605,0.0,0.0,0.0,False,inside_band,inside_band,inside_band
